"Route ID","Sequence Number","Latitude","Longitude"
"DKR2BESSA","4","59.69639","17.24472"
"DKR2BESSA","5","59.20722","17.01194"
"DKR2KESSA","1","59.65583","17.91528"
"DKR2KESSA","2","59.65861","17.65361"
"DKR2KESSA","3","59.20722","17.01194"
"DKR2LESSA","1","59.67056","18.03111"
"DKR2LESSA","2","59.72028","18.06722"
"DKR2LESSA","3","59.7675","18.03722"
"DKR2LESSA","4","59.79306","17.68528"
"DKR2LESSA","5","59.71111","17.26861"
"DKR2LESSA","6","59.20722","17.01194"
"DKR3WESSB","1","59.31667","18.04667"
"DKR3WESSB","2","59.2","17.9975"
"DKR3WESSB","3","59.20333","17.475"
"DKR3WESSB","4","59.20722","17.01194"
"DKR3ZESSB","1","59.40083","17.81389"
"DKR3ZESSB","2","59.20722","17.01194"
"DKR4CESSA","1","59.67417","17.92667"
"DKR4CESSA","2","59.68806","17.77917"
"DKR4CESSA","3","59.66778","17.65222"
"DKR4CESSA","4","59.52278","17.56333"
"DKR4CESSA","5","59.20722","17.01194"
"DKR4EESSA","1","59.61639","17.94778"
"DKR4EESSA","2","59.56333","18.01278"
"DKR4EESSA","3","59.48333","17.99417"
"DKR4EESSA","4","59.40778","17.59639"
"DKR4EESSA","5","59.20722","17.01194"
"DKR4GESSA","1","59.62361","17.90833"
"DKR4GESSA","2","59.59139","17.83306"
"DKR4GESSA","3","59.56722","17.73944"
"DKR4GESSA","4","59.20722","17.01194"
"DLE4REDVE","1","52.25028","9.88361"
"DLE4REDVE","2","52.26778","10.83944"
"DLE5AEDVE","1","52.25028","9.88361"
"DLE5AEDVE","2","52.23806","10.30611"
"DLE7TEDVE","1","52.30611","10.47361"
"DLE7TEDVE","2","52.25028","9.88361"
"DLE7UEDVE","1","52.32222","10.60611"
"DLE7UEDVE","2","52.25028","9.88361"
"DNP2JUKDE","1","48.35972","35.10306"
"DNP2KUKDE","1","47.91028","35.34111"
"DNP2KUKDE","2","48.35972","35.10306"
"DNP8AUKDE","1","48.35972","35.10306"
"DNP8BUKDE","1","47.91028","35.34111"
"DNP8BUKDE","2","48.35972","35.10306"
"DNP8CUKDE","1","48.35972","35.10306"
"DNP8CUKDE","2","47.82167","35.28639"
"DNP8DUKDE","1","48.35972","35.10306"
"DNP8DUKDE","2","47.91028","35.34111"
"DOBAK1GEHGG","1","53.21333","7.21694"
"DOBAK1GEHGG","2","53.21528","6.78528"
"DOBAK2CEHGG","1","53.16389","6.66667"
"DOBAK2CEHGG","2","53.21333","7.21694"
"DOBAK2DEHGG","1","53.08667","6.50972"
"DOBAK2DEHGG","2","52.99306","6.66806"
"DOBAK2DEHGG","3","53.18639","6.91111"
"DOBAK2DEHGG","4","53.21333","7.21694"
"DOBAN1KEETN","1","59.79944","24.4525"
"DOBAN1KEETN","2","59.61972","24.43861"
"DOBAN1KEETN","3","59.49667","24.42917"
"DOBAN1KEETN","4","59.41333","24.42944"
"DOBAN1KEETN","5","59.41361","24.50444"
"DOBAN1LEETN","1","59.79944","24.4525"
"DOBAN1LEETN","2","59.57083","25.04639"
"DOBAN1LEETN","3","59.49444","25.24194"
"DOBAN1LEETN","4","59.41139","25.23972"
"DOBAN1LEETN","5","59.41167","25.16472"
"DOBAN2BEETN","1","59.79944","24.4525"
"DOBAN2BEETN","2","59.62222","24.64417"
"DOBAN2BEETN","3","59.41611","24.415"
"DOBAN2BEETN","4","59.41444","24.57778"
"DOBAN2BEETN","5","59.41139","24.83833"
"DOBEN2GLKPR","1","49.95611","14.13861"
"DOBEN2GLKPR","2","49.90722","13.88306"
"DOBEN2GLKPR","3","49.77333","13.56167"
"DOBEN3ALKPR","1","50.03833","14.01556"
"DOBEN3ALKPR","2","49.77333","13.56167"
"DOBEN3BLKPR","1","50.19722","14.06"
"DOBEN3BLKPR","2","50.12306","13.97389"
"DOBEN3BLKPR","3","49.96833","13.98083"
"DOBEN3BLKPR","4","49.77333","13.56167"
"DOBEN3DLKPR","1","50.14389","14.36722"
"DOBEN3DLKPR","2","50.36583","14.14"
"DOBEN3DLKPR","3","50.22889","13.68722"
"DOBEN3DLKPR","4","49.77333","13.56167"
"DOBEN3HLKPR","1","49.98583","14.49694"
"DOBEN3HLKPR","2","50.12639","14.65889"
"DOBEN3HLKPR","3","50.27667","14.55111"
"DOBEN3HLKPR","4","50.33722","14.5075"
"DOBEN3HLKPR","5","50.22889","13.68722"
"DOBEN3HLKPR","6","49.77333","13.56167"
"DOBEN5ELKPR","1","50.18694","14.51111"
"DOBEN5ELKPR","2","50.40917","14.28417"
"DOBEN5ELKPR","3","50.36583","14.14"
"DOBEN5ELKPR","4","50.22889","13.68722"
"DOBEN5ELKPR","5","49.77333","13.56167"
"DOBIM1VLFKB","1","42.95389","9.75"
"DOBIM1VLFKB","2","42.995","9.63"
"DOBIM1VLFKB","3","42.92778","9.60389"
"DOBIM1VLFKB","4","42.84722","9.57444"
"DOBIM5SLFKB","1","42.95389","9.75"
"DOBIM5SLFKB","2","42.92778","9.60389"
"DOBIM5SLFKB","3","42.84722","9.57444"
"DOBIM5SLFKB","4","42.57361","9.47472"
"DOBIX1ALICG","1","36.5","12.12694"
"DOBIX1ALICG","2","36.81444","11.96583"
"DOBIX5CLICG","1","36.81444","11.96583"
"DOBIX5CLICG","2","36.5","12.12694"
"DOBIX5DLICG","1","36.81444","11.96583"
"DOBIX5DLICG","2","36.5","12.12694"
"DODAM2AEFMA","1","60.04444","19.30167"
"DODAM2AEFMA","2","60.31556","19.88417"
"DODAM2AEFMA","3","60.2825","20.03778"
"DODAM2BEFMA","1","60.04444","19.30167"
"DODAM2BEFMA","2","60.00972","19.62056"
"DODAM2BEFMA","3","59.97694","19.77306"
"DODEN3HEDDL","1","51.22361","6.63333"
"DODEN3HEDDL","2","51.12861","6.64861"
"DODEN3HEDDL","3","51.15333","7.33528"
"DODEN3HEDDL","4","51.15694","7.44611"
"DODEN3HEDDL","5","50.96667","7.73639"
"DODEN3HEDDL","6","50.60222","8.09333"
"DODEN6JEDDL","1","51.33167","6.86194"
"DODEN6JEDDL","2","51.35444","6.91278"
"DODEN6JEDDL","3","51.32778","7.17694"
"DODEN6JEDDL","4","51.15694","7.44611"
"DODEN6JEDDL","5","50.96667","7.73639"
"DODEN6JEDDL","6","50.60222","8.09333"
"DODEN6ZEDDL","1","51.33167","6.86194"
"DODEN6ZEDDL","2","51.35444","6.91278"
"DODEN6ZEDDL","3","51.32778","7.17694"
"DODEN6ZEDDL","4","51.15694","7.44611"
"DODEN6ZEDDL","5","50.96667","7.73639"
"DODEN6ZEDDL","6","50.60222","8.09333"
"DODEN9TEDDL","1","51.22444","6.63333"
"DODEN9TEDDL","2","51.12861","6.64861"
"DODEN9TEDDL","3","51.15333","7.33528"
"DODEN9TEDDL","4","51.15694","7.44611"
"DODEN9TEDDL","5","50.96667","7.73639"
"DODEN9TEDDL","6","50.60222","8.09333"
"DODIL4HEDPR","1","48.7325","10.57361"
"DODIL6DEDPR","1","48.6575","10.69333"
"DODIL6DEDPR","2","48.7325","10.57361"
"DOGUB5LLIMC","1","45.72","8.59944"
"DOGUB5LLIMC","2","45.68","8.52278"
"DOGUB5TLIMC","1","45.70889","8.72611"
"DOGUB5TLIMC","2","45.71528","8.60333"
"DOGUB5TLIMC","3","45.68","8.52278"
"DOGUS1ALIBF","1","41.02","15.70333"
"DOGUS1ALIBF","2","41.42944","15.53139"
"DOGUS5ALIBF","1","41.42944","15.53139"
"DOGUS5ALIBF","2","41.02","15.70333"
"DOGUS5BLIBF","1","41.42944","15.53139"
"DOGUS5BLIBF","2","41.0575","15.82639"
"DOGUS5BLIBF","3","41.02","15.70333"
"DOGUS5CLIBF","1","41.42944","15.53139"
"DOGUS5CLIBF","2","41.02","15.70333"
"DOKAS10LPAZ","1","37.2325","-23.36444"
"DOKAS10LPAZ","2","36.96278","-25.16639"
"DOKAS3PLPAZ","1","36.96278","-25.16639"
"DOKAS3PLPAZ","2","36.9625","-24.85444"
"DOKAS3PLPAZ","3","37.2325","-23.36444"
"DOKAS3SLPAZ","1","36.795","-24.935"
"DOKAS3SLPAZ","2","36.9625","-24.85444"
"DOKAS3SLPAZ","3","37.2325","-23.36444"
"DOKAS3TLPAZ","1","36.96278","-25.16639"
"DOKAS3TLPAZ","2","36.9625","-24.85444"
"DOKAS3TLPAZ","3","37.2325","-23.36444"
"DOKAS4NLPAZ","1","37.05611","-24.87694"
"DOKAS4NLPAZ","2","36.9625","-24.85444"
"DOKAS4NLPAZ","3","37.2325","-23.36444"
"DOKUD1ALRCL","1","46.8","23.78722"
"DOKUD1ALRCL","2","46.6075","23.97639"
"DOKUD1ALRCL","3","46.44056","24.13861"
"DOKUD1ALRCL","4","46.44694","24.30667"
"DOKUD1ALRCL","5","46.46861","24.95583"
"DOKUD1BLRTM","1","46.46861","24.95583"
"DOKUD1CLRCL","1","46.8","23.78722"
"DOKUD1CLRCL","2","46.6075","23.97639"
"DOKUD1CLRCL","3","46.44056","24.13861"
"DOKUD1CLRCL","4","46.44694","24.30667"
"DOKUD1CLRCL","5","46.46861","24.95583"
"DOKUD1DLRTM","1","46.44694","24.30667"
"DOKUD1DLRTM","2","46.46861","24.95583"
"DOKUD1ELRCL","1","46.46861","24.95583"
"DOKUD1ELRCL","2","46.44694","24.30667"
"DOKUD1ELRCL","3","46.8","23.78722"
"DOKUD1ELRCL","4","46.85639","23.52361"
"DOKUD1FLRCL","1","46.46861","24.95583"
"DOKUD1FLRCL","2","46.44694","24.30667"
"DOKUD1FLRCL","3","46.77528","23.98722"
"DOKUD1FLRCL","4","46.8","23.78722"
"DOKUD1FLRCL","5","46.8475","23.95306"
"DOKUD1FLRCL","6","46.82139","23.83556"
"DOKUD1GLRTM","1","46.46861","24.95583"
"DOKUD1GLRTM","2","46.44694","24.30667"
"DOKUD1JLRSB","1","45.785","24.1525"
"DOKUD1JLRSB","2","46.11833","24.22972"
"DOKUD1JLRSB","3","46.44694","24.30667"
"DOKUD1JLRSB","4","46.46861","24.95583"
"DOKUD1KLRCL","1","46.84083","23.92278"
"DOKUD1KLRCL","2","47.02944","23.73667"
"DOKUD1KLRCL","3","46.8","23.78722"
"DOKUD1KLRCL","4","46.6075","23.97639"
"DOKUD1KLRCL","5","46.44056","24.13861"
"DOKUD1KLRCL","6","46.46861","24.95583"
"DOKUD1LLRTM","1","46.50528","24.60556"
"DOKUD1LLRTM","2","46.4625","24.76139"
"DOKUD1LLRTM","3","46.46861","24.95583"
"DOKUD1MLRCL","1","46.75528","23.5425"
"DOKUD1MLRCL","2","46.72889","23.42611"
"DOKUD1MLRCL","3","46.82361","23.38028"
"DOKUD1MLRCL","4","46.89472","23.69389"
"DOKUD1MLRCL","5","46.8","23.78722"
"DOKUD1MLRCL","6","46.6075","23.97639"
"DOKUD1MLRCL","7","46.44056","24.13861"
"DOKUD1MLRCL","8","46.46861","24.95583"
"DOKUD1NLRTM","1","46.43056","24.22306"
"DOKUD1NLRTM","2","46.33444","24.26278"
"DOKUD1NLRTM","3","46.46861","24.95583"
"DOKUD1PLRSB","1","45.7825","24.27972"
"DOKUD1PLRSB","2","45.8825","24.28333"
"DOKUD1PLRSB","3","46.1175","24.23417"
"DOKUD1PLRSB","4","46.32028","24.19111"
"DOKUD1PLRSB","5","46.46861","24.95583"
"DOKUD1QLRSB","1","45.7875","23.97778"
"DOKUD1QLRSB","2","45.97333","24.26444"
"DOKUD1QLRSB","3","46.1175","24.23417"
"DOKUD1QLRSB","4","46.32028","24.19111"
"DOKUD1QLRSB","5","46.46861","24.95583"
"DOKUD1RLRSB","1","46.46861","24.95583"
"DOKUD1RLRSB","2","46.29111","24.04472"
"DOKUD1RLRSB","3","46.05833","24.09472"
"DOKUD1RLRSB","4","45.88944","23.85194"
"DOKUD1RLRSB","5","45.89111","23.76583"
"DOKUD1RLRSB","6","45.8925","23.61333"
"DOKUD1RLRSB","7","45.79278","23.61083"
"DOKUD1RLRSB","8","45.79111","23.73"
"DOKUD1SLRSB","1","46.46861","24.95583"
"DOKUD1SLRSB","2","46.29111","24.04472"
"DOKUD1SLRSB","3","46.05833","24.09472"
"DOKUD1SLRSB","4","45.885","24.13139"
"DOKUD1SLRSB","5","45.88139","24.34528"
"DOKUD1SLRSB","6","45.87917","24.46444"
"DOKUD1SLRSB","7","45.87667","24.58361"
"DOKUD1SLRSB","8","45.77667","24.57944"
"DOKUD1SLRSB","9","45.77917","24.46028"
"DOKUD1SLRSB","10","45.78139","24.34139"
"DOKUD1ULRCL","1","46.46861","24.95583"
"DOKUD1ULRCL","2","46.4625","24.76139"
"DOKUD1ULRCL","3","46.63556","24.12361"
"DOKUD1ULRCL","4","46.77528","23.98722"
"DOKUD1ULRCL","5","46.8","23.78722"
"DOKUD1ULRCL","6","46.85639","23.52361"
"DOKUD1ULRCL","7","46.785","23.21083"
"DOKUD1ULRCL","8","46.72028","23.24222"
"DOKUD1ULRCL","9","46.73222","23.32278"
"DOKUD1VLRTM","1","46.46861","24.95583"
"DOKUD1VLRTM","2","46.31083","24.14333"
"DOKUD1VLRTM","3","46.28778","24.02806"
"DOKUD1VLRTM","4","46.38389","23.98806"
"DOKUD1VLRTM","5","46.40694","24.10361"
"DOKUD1VLRTM","6","46.44694","24.30667"
"DOKUD1WLRSB","1","45.78083","24.08778"
"DOKUD1WLRSB","2","46.13194","24.11889"
"DOKUD1WLRSB","3","46.44694","24.30667"
"DOKUD1WLRSB","4","46.46861","24.95583"
"DOKUD1XLRCL","1","46.46861","24.95583"
"DOKUD1XLRCL","2","46.4625","24.76139"
"DOKUD1XLRCL","3","46.63556","24.12361"
"DOKUD1XLRCL","4","46.77528","23.98722"
"DOKUD1XLRCL","5","46.8","23.78722"
"DOKUD1XLRCL","6","46.90444","23.7375"
"DOKUD1XLRCL","7","46.75528","23.88222"
"DOKUD1XLRCL","8","46.84194","23.92722"
"DOKUD1YLRTM","1","46.46861","24.95583"
"DOKUD1YLRTM","2","46.43139","24.76083"
"DOKUD1YLRTM","3","46.52778","24.72222"
"DOKUD1ZLRSB","1","46.46861","24.95583"
"DOKUD1ZLRSB","2","46.44694","24.30667"
"DOKUD1ZLRSB","3","46.39083","24.02333"
"DOKUD1ZLRSB","4","46.05833","24.09472"
"DOKUD1ZLRSB","5","45.77972","24.4375"
"DOKUD1ZLRSB","6","45.785","24.1525"
"DOL1WLJLJ","1","46.23861","14.42861"
"DOL1WLJLJ","2","46.08417","14.77861"
"DOLER1BLPLA","1","39.26806","-26.38"
"DOLER1DLPLA","1","39.26806","-26.38"
"DOLON1JLIBR","1","40.88917","17.59444"
"DOLON1JLIBR","2","40.61083","18.00278"
"DOLON1KLIBR","1","40.88917","17.59444"
"DOLON1KLIBR","2","40.61083","18.00278"
"DOLON1PLIBD","1","40.88917","17.59444"
"DOLON1PLIBD","2","41.18417","17.15833"
"DOLON1PLIBD","3","41.215","17.07083"
"DOLON2ELIBD","1","40.88917","17.59444"
"DOLON2ELIBD","2","41.18417","17.15833"
"DOLON2ELIBD","3","41.11028","16.66056"
"DOLON2SLIBR","1","40.88917","17.59444"
"DOLON2SLIBR","2","40.82111","17.75333"
"DOLON3DLIBD","1","40.88917","17.59444"
"DOLON3DLIBD","2","41.18417","17.15833"
"DOLON3DLIBD","3","41.14417","16.77639"
"DOLON5FLIBD","1","40.88917","17.59444"
"DOLON5HLIBD","1","41.11028","16.66056"
"DOLON5HLIBD","2","40.88917","17.59444"
"DOLON5QLIBD","1","41.115","16.67333"
"DOLON5QLIBD","2","41.11028","16.66056"
"DOLON5QLIBD","3","41.14417","16.77639"
"DOLON5QLIBD","4","41.18417","17.15833"
"DOLON5QLIBD","5","40.88917","17.59444"
"DOLON5RLIBD","1","41.20972","17.00306"
"DOLON5RLIBD","2","41.18417","17.15833"
"DOLON5RLIBD","3","40.88917","17.59444"
"DOLON5TLIBR","1","40.74444","17.80722"
"DOLON5TLIBR","2","40.88917","17.59444"
"DOLON7BLIBR","1","40.61083","18.00278"
"DOLON7BLIBR","2","40.49444","18.01333"
"DOLON7BLIBR","3","40.88917","17.59444"
"DOMEG2AEDLW","1","51.70944","7.58722"
"DOMEG2AEDLW","2","51.52528","7.63111"
"DOMEG2CEDDG","1","51.70944","7.58722"
"DOMEG2JEDDG","1","51.70944","7.58722"
"DOMEG2JEDDG","2","51.85694","7.70833"
"DOMEG2UEDLW","1","51.47528","7.4925"
"DOMEG2UEDLW","2","51.70944","7.58722"
"DOMEG2YEDDG","1","51.70944","7.58722"
"DOMEG2ZEDDG","1","51.70944","7.58722"
"DOMEG3EEDDG","1","52.15944","7.8"
"DOMEG3EEDDG","2","51.70944","7.58722"
"DOMEG3QEDLW","1","51.58333","7.79306"
"DOMEG3QEDLW","2","51.70944","7.58722"
"DOMEG4XEDLP","1","51.64056","8.68167"
"DOMEG4XEDLP","2","51.65083","8.70639"
"DOMEG4XEDLP","3","51.71417","8.68889"
"DOMEG4XEDLP","4","51.76778","8.32778"
"DOMEG4XEDLP","5","51.70944","7.58722"
"DOMEG5WEDLP","1","51.58","8.5325"
"DOMEG5WEDLP","2","51.71","8.14861"
"DOMEG5WEDLP","3","51.70944","7.58722"
"DOMOD1ELFOJ","1","48.01361","1.87222"
"DOMOD1ELFOJ","2","48.06833","1.74917"
"DOMOD1ELFOJ","3","47.94528","1.5925"
"DOMOD1ELFOJ","4","47.86278","1.28583"
"DOMOD1WLFOJ","1","47.97389","1.70889"
"DOMOD1WLFOJ","2","47.94528","1.5925"
"DOMOD1WLFOJ","3","47.86278","1.28583"
"DOMUX2GEDDL","1","51.41972","7.53639"
"DOMUX2GEDDL","2","51.32778","7.17694"
"DOMUX2XEDDL","1","51.41972","7.53639"
"DOMUX2XEDDL","2","51.42167","7.17167"
"DOMUX2XEDDL","3","51.13361","6.73361"
"DONDU1ALTCN","1","37.58639","37.05806"
"DONDU1ALTCN","2","37.54","36.95278"
"DONEX1KENNA","1","70.17639","24.94833"
"DONEX1KENNA","2","70.11333","24"
"DONIV1ALYBE","1","44.74889","21.16944"
"DONIV1ALYBE","2","44.48667","20.46417"
"DONIV1ALYBE","3","44.64389","20.13833"
"DONIV1ALYBE","4","44.78528","19.96306"
"DONIV1BLYBE","1","44.74889","21.16944"
"DONIV1BLYBE","2","44.89167","20.64111"
"DONIV1BLYBE","3","45.03139","20.11694"
"DONIV1DLYBE","1","44.74889","21.16944"
"DONIV1DLYBE","2","44.89167","20.64111"
"DONIV1DLYBE","3","45.04306","20.07306"
"DONIV1DLYBE","4","45.09556","19.95306"
"DONIV1DLYBE","5","45.14833","19.8325"
"DONIV1DLYBE","6","45.06111","19.75694"
"DONIV1DLYBE","7","44.95583","19.99611"
"DONIV1ELYBT","1","44.74889","21.16944"
"DONIV1ELYBT","2","44.89167","20.64111"
"DONIV1ELYBT","3","45.13806","20.08444"
"DONIV1ELYBT","4","45.04306","20.07306"
"DONIV1FLYBT","1","44.74889","21.16944"
"DONIV1FLYBT","2","44.89167","20.64111"
"DONIV1KLYBT","1","44.89167","20.64111"
"DONIV1KLYBT","2","44.74889","21.16944"
"DONIV1LLYBT","1","44.89167","20.64111"
"DONIV1LLYBT","2","44.74889","21.16944"
"DONIV1NLYBE","1","44.70083","20.57333"
"DONIV1NLYBE","2","44.58556","20.82944"
"DONIV1NLYBE","3","44.65944","21.10611"
"DONIV1NLYBE","4","44.74889","21.16944"
"DONIV1RLYBE","1","44.74889","21.16944"
"DONIV1RLYBE","2","44.65944","21.10611"
"DONIV1RLYBE","3","44.54139","20.66528"
"DONIV1RLYBE","4","44.76611","20.16139"
"DONIV1RLYBE","5","44.81889","20.04194"
"DONIV1RLYBE","6","44.87139","19.92222"
"DONIV1RLYBE","7","44.92389","19.8025"
"DONIV1RLYBE","8","44.97583","19.68306"
"DONIV1RLYBE","9","45.06111","19.75694"
"DONIV1RLYBE","10","44.95583","19.99611"
"DONIV1SLYBE","1","44.74889","21.16944"
"DONIV1SLYBE","2","44.36278","20.79861"
"DONIV1SLYBE","3","44.41611","20.68056"
"DONIV1SLYBE","4","44.46944","20.5625"
"DONIV1SLYBE","5","44.5225","20.44389"
"DONIV1SLYBE","6","44.60722","20.51833"
"DONIV1SLYBE","7","44.55417","20.63694"
"DONIV1SLYBE","8","44.50083","20.755"
"DONIV1SLYBE","9","44.58528","20.82972"
"DONIV1SLYBE","10","44.69139","20.59306"
"DONIV1TLYVR","1","44.74889","21.16944"
"DONIV1TLYVR","2","44.89806","21.22167"
"DONIV1TLYVR","3","44.91222","21.23833"
"DONIV1TLYVR","4","45.14056","21.30667"
"DONIV1ULYVR","1","44.74889","21.16944"
"DONIV1ULYVR","2","44.89806","21.22167"
"DONIV1ULYVR","3","45.14056","21.30667"
"DONIV1VLYBE","1","45.00472","19.88611"
"DONIV1VLYBE","2","44.81694","19.73389"
"DONIV1VLYBE","3","44.66028","19.77889"
"DONIV1VLYBE","4","44.42667","20.38056"
"DONIV1VLYBE","5","44.74889","21.16944"
"DONIV1WLYBE","1","44.675","20.05667"
"DONIV1WLYBE","2","44.42667","20.38056"
"DONIV1WLYBE","3","44.74889","21.16944"
"DONIV1XLYVR","1","45.17972","21.23056"
"DONIV1XLYVR","2","45.08778","21.29111"
"DONIV1XLYVR","3","44.74889","21.16944"
"DONIV1YLYVR","1","45.08778","21.29111"
"DONIV1YLYVR","2","44.74889","21.16944"
"DONIV2GLYBE","1","44.7275","20.51361"
"DONIV2GLYBE","2","44.74889","21.16944"
"DONIV2HLYBE","1","44.64389","20.13833"
"DONIV2HLYBE","2","44.58444","20.82556"
"DONIV2HLYBE","3","44.74889","21.16944"
"DONIV2JLYBE","1","44.92139","20.07611"
"DONIV2JLYBE","2","44.89167","20.64111"
"DONIV2JLYBE","3","44.74889","21.16944"
"DONIV2MLYVR","1","44.74889","21.16944"
"DONIV2MLYVR","2","45.08778","21.29111"
"DONIV3CLYBE","1","44.74889","21.16944"
"DONIV3CLYBE","2","44.58556","20.82944"
"DONIV3CLYBE","3","44.58444","20.82556"
"DONIV3CLYBE","4","44.69139","20.59306"
"DONIV3CLYBE","5","44.7275","20.51361"
"DONIX50ETSN","1","48.69333","10.75444"
"DONOS5BLFBZ","1","43.28389","-1.49139"
"DONOS5BLFBZ","2","43.47056","-1.40361"
"DONOS5MLFBZ","1","43.28389","-1.49139"
"DONOS5MLFBZ","2","43.38583","-1.42972"
"DONOS5MLFBZ","3","43.46667","-1.51028"
"DONOS5RLFBZ","1","43.28389","-1.49139"
"DONOS5RLFBZ","2","43.46667","-1.51028"
"DONOS5RLFBZ","3","43.625","-1.5825"
"DONOS5SLFBZ","1","43.28389","-1.49139"
"DONOS5SLFBZ","2","43.46667","-1.51028"
"DONOS5VLFBZ","1","43.28389","-1.49139"
"DONOS5VLFBZ","2","43.47694","-1.37361"
"DONOS6ELFBZ","1","43.28389","-1.49139"
"DONOS6WLFBZ","1","43.28389","-1.49139"
"DOPEK2WEGNM","1","53.67167","-1.51306"
"DOPEK2WEGNM","2","53.52083","-1.29278"
"DOPEK2WEGNM","3","53.38444","-.92556"
"DOPEK2XEGNM","1","53.68694","-1.38556"
"DOPEK2XEGNM","2","53.54722","-1.23361"
"DOPEK2XEGNM","3","53.38444","-.92556"
"DOPIK1KEETN","1","59.43778","26.04722"
"DOPIK1KEETN","2","59.49417","25.1925"
"DOPIK1KEETN","3","59.49639","24.67611"
"DOPIK1KEETN","4","59.49667","24.42917"
"DOPIK1KEETN","5","59.41333","24.42944"
"DOPIK1KEETN","6","59.41361","24.50444"
"DOPIK1LEETN","1","59.43778","26.04722"
"DOPIK1LEETN","2","59.425","25.63889"
"DOPIK1LEETN","3","59.41139","25.23972"
"DOPIK1LEETN","4","59.41167","25.16472"
"DOPIK3AEETN","1","59.43778","26.04722"
"DOPIK3AEETN","2","59.41472","25.26194"
"DOPIK3AEETN","3","59.41361","25.09917"
"DOPIK3AEETN","4","59.41139","24.83833"
"DOPIL1GLSZH","1","47.07","8.01667"
"DOPIL1GLSZH","2","47.14806","8.12611"
"DOPIL1GLSZH","3","47.23222","8.24472"
"DOPIL1GLSZH","4","47.50528","8.04083"
"DOPUT2DLDDU","1","42.66917","18.02083"
"DOPUT2DLDDU","2","42.73611","17.89917"
"DOPUX1EENSG","1","60.92917","7.52167"
"DOPUX1FENSG","1","60.92917","7.52167"
"DOPUX1GENFL","1","60.92917","7.52167"
"DOPUX1HENFL","1","60.92917","7.52167"
"DORDI2ALFPG","1","49.03833","2.14667"
"DORDI2ALFPG","2","48.73","2.38972"
"DORDI2ALFPG","3","48.22","2.79194"
"DORDI2BLFPG","1","48.98417","2.34639"
"DORDI2BLFPG","2","48.73","2.38972"
"DORDI2BLFPG","3","48.22","2.79194"
"DORDI2CLFPB","1","48.73","2.38972"
"DORDI2CLFPB","2","48.22","2.79194"
"DORDI2DLFPG","1","49.03833","2.14667"
"DORDI2DLFPG","2","48.73","2.38972"
"DORDI2DLFPG","3","48.22","2.79194"
"DORDI2ELFPG","1","48.98417","2.34639"
"DORDI2ELFPG","2","48.73","2.38972"
"DORDI2ELFPG","3","48.22","2.79194"
"DORDI2FLFPB","1","48.73","2.38972"
"DORDI2FLFPB","2","48.22","2.79194"
"DORDI2GLFPG","1","49.04806","2.715"
"DORDI2GLFPG","2","49.04167","2.92833"
"DORDI2GLFPG","3","48.84472","3.01389"
"DORDI2GLFPG","4","48.74444","2.84556"
"DORDI2GLFPG","5","48.22","2.79194"
"DORDI2HLFPG","1","49.00722","2.76972"
"DORDI2HLFPG","2","48.84472","3.01389"
"DORDI2HLFPG","3","48.74444","2.84556"
"DORDI2HLFPG","4","48.22","2.79194"
"DORDI2JLFPB","1","48.74444","2.84556"
"DORDI2JLFPB","2","48.45583","2.81333"
"DORDI2JLFPB","3","48.22","2.79194"
"DORDI2KLFPG","1","49.04806","2.715"
"DORDI2KLFPG","2","49.04167","2.92833"
"DORDI2KLFPG","3","48.73","2.38972"
"DORDI2KLFPG","4","48.22","2.79194"
"DORDI2LLFPG","1","49.00722","2.76972"
"DORDI2LLFPG","2","48.73","2.38972"
"DORDI2LLFPG","3","48.22","2.79194"
"DORDI2MLFPB","1","48.73","2.38972"
"DORDI2MLFPB","2","48.22","2.79194"
"DORDI2ZLFPG","1","49.03833","2.14667"
"DORDI2ZLFPG","2","48.73","2.38972"
"DORDI2ZLFPG","3","48.22","2.79194"
"DORDI6NLFPN","1","48.65389","1.99417"
"DORDI6NLFPN","2","48.22","2.79194"
"DORDI6NLFPV","1","48.65389","1.99417"
"DORDI6NLFPV","2","48.22","2.79194"
"DORDI6PLFPO","1","48.69","2.22417"
"DORDI6PLFPO","2","48.46111","2.2375"
"DORDI6PLFPO","3","48.45833","2.58806"
"DORDI6PLFPO","4","48.22","2.79194"
"DORDI6QLFPO","1","48.65333","2.225"
"DORDI6QLFPO","2","48.46111","2.2375"
"DORDI6QLFPO","3","48.45833","2.58806"
"DORDI6QLFPO","4","48.22","2.79194"
"DORDI6RLFPN","1","48.65389","1.99417"
"DORDI6RLFPN","2","48.15556","2.26472"
"DORDI6RLFPV","1","48.65389","1.99417"
"DORDI6RLFPV","2","48.22","2.79194"
"DORDI6SLFPO","1","48.69","2.22417"
"DORDI6SLFPO","2","48.46111","2.2375"
"DORDI6SLFPO","3","48.45833","2.58806"
"DORDI6SLFPO","4","48.22","2.79194"
"DORDI6TLFPO","1","48.65333","2.225"
"DORDI6TLFPO","2","48.46111","2.2375"
"DORDI6TLFPO","3","48.45833","2.58806"
"DORDI6TLFPO","4","48.22","2.79194"
"DORDI6ULFPN","1","48.81667","2.51667"
"DORDI6ULFPN","2","48.45583","2.81333"
"DORDI6ULFPN","3","48.22","2.79194"
"DORDI6ULFPV","1","48.81667","2.51667"
"DORDI6ULFPV","2","48.45583","2.81333"
